brand,model,color,registration_date,year,price_in_euro,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,mileage_in_km
audi,Audi A4,silver,Oct-02,2002,1950,131,Automatic,Petrol,8.0,215300.0
audi,Audi A2,blue,Mar-03,2003,3999,110,Manual,Petrol,6.0,189000.0
audi,Audi A2,blue,Apr-03,2003,4990,75,Manual,Petrol,6.0,149986.0
audi,Audi A6,grey,Sep-03,2003,4500,179,Manual,Diesel,9.0,360000.0
audi,Audi A2,grey,Jan-03,2003,2000,110,Manual,Petrol,6.0,250000.0
audi,Audi A4,grey,May-03,2003,3750,131,Manual,Petrol,8.0,260000.0
audi,Audi A2,grey,Jan-03,2003,5480,75,Manual,Petrol,6.0,70967.0
audi,Audi A3,grey,Feb-03,2003,1790,101,Manual,Diesel,5.0,341600.0
audi,Audi A3,grey,Jul-03,2003,3000,102,Manual,Petrol,7.0,182000.0
audi,Audi A6,grey,Sep-03,2003,4500,179,Manual,Diesel,9.0,360000.0
audi,Audi A2,black,Aug-03,2003,3500,110,Manual,Petrol,6.0,115000.0
audi,Audi A4,black,Jul-03,2003,4900,170,Manual,Petrol,10.0,216000.0
audi,Audi TT,black,Jul-03,2003,9000,150,Manual,Petrol,8.0,163855.0
audi,Audi A2,black,Jul-03,2003,4999,110,Manual,Petrol,6.0,149000.0
audi,Audi A3,black,Jul-03,2003,5200,102,Manual,Petrol,7.0,190700.0
audi,Audi A4,black,Jul-03,2003,3650,131,Manual,Petrol,8.0,255000.0
audi,Audi A3,black,Jan-03,2003,6590,101,Manual,Diesel,5.0,398232.0
audi,Audi A4,black,Mar-03,2003,2800,131,Manual,Petrol,8.0,275000.0
audi,Audi A2,silver,Jul-03,2003,6999,110,Manual,Petrol,6.0,90635.0
audi,Audi TT,silver,Dec-03,2003,17990,250,Automatic,Petrol,10.0,142000.0
audi,Audi A3,silver,Sep-03,2003,3750,102,Manual,Petrol,7.0,168900.0
audi,Audi A3,silver,Sep-03,2003,2599,102,Manual,Petrol,7.0,163000.0
audi,Audi Cabriolet,silver,Apr-03,2003,6000,163,Automatic,Petrol,10.0,220400.0
audi,Audi A2,silver,Jan-03,2003,4900,75,Manual,Petrol,6.0,125000.0
audi,Audi A4,blue,Oct-04,2004,3500,131,Automatic,Petrol,8.0,197390.0
audi,Audi A4,blue,Mar-04,2004,6800,170,Manual,Petrol,10.0,175000.0
audi,Audi A2,blue,Sep-04,2004,2200,75,Manual,Petrol,6.0,238500.0
audi,Audi A2,blue,Nov-04,2004,4600,75,Manual,Petrol,6.0,210837.0
audi,Audi A6,blue,May-04,2004,6800,179,Automatic,Diesel,8.0,171000.0
audi,Audi A6,grey,Sep-04,2004,1399,177,Automatic,Petrol,10.0,204301.0
audi,Audi A4,grey,Nov-04,2004,8990,131,Manual,Petrol,8.0,202300.0
audi,Audi A6,grey,Apr-04,2004,3550,170,Manual,Petrol,9.0,273988.0
audi,Audi A3,grey,Jan-04,2004,2800,102,Manual,Petrol,7.0,184000.0
audi,Audi A4,grey,Dec-04,2004,1500,131,Automatic,Petrol,8.0,300000.0
audi,Audi TT,black,Apr-04,2004,20490,250,Manual,Petrol,10.0,57600.0
audi,Audi A3,black,Jul-04,2004,5500,250,Automatic,Petrol,10.0,216380.0
audi,Audi A3,black,Mar-04,2004,1999,102,Manual,Petrol,7.0,204000.0
audi,Audi A4,black,Dec-04,2004,3699,140,Manual,Diesel,6.0,250000.0
audi,Audi A4,black,Nov-04,2004,2899,131,Manual,Petrol,8.0,195000.0
audi,Audi A4,black,Jul-04,2004,4900,131,Manual,Petrol,8.0,160000.0
audi,Audi A4,black,Nov-04,2004,3650,170,Automatic,LPG,10.0,352000.0
audi,Audi A3,black,Mar-04,2004,2600,102,Manual,Petrol,7.0,195000.0
audi,Audi A3,black,Sep-04,2004,2550,102,Manual,Petrol,7.0,249000.0
audi,Audi A3,black,Jun-04,2004,5000,102,Manual,Petrol,7.0,224671.0
audi,Audi A2,black,Apr-04,2004,3200,75,Manual,Petrol,6.0,233000.0
audi,Audi A4,silver,Nov-04,2004,1000,131,Automatic,Petrol,8.0,159000.0
audi,Audi A6,silver,Sep-04,2004,1900,177,Automatic,Petrol,10.0,231000.0
audi,Audi A6,silver,Mar-04,2004,13500,170,Manual,Petrol,11.0,162000.0
audi,Audi A3,silver,Apr-04,2004,2600,102,Manual,Petrol,7.0,225671.0
audi,Audi A2,silver,May-04,2004,6980,110,Manual,Petrol,6.0,120000.0
audi,Audi A2,blue,Oct-05,2005,3600,75,Manual,Petrol,6.0,199950.0
audi,Audi A3,blue,Jun-05,2005,5999,102,Manual,Petrol,7.0,140700.0
audi,Audi A4,blue,Nov-05,2005,6700,131,Automatic,Petrol,8.0,136831.0
audi,Audi A2,blue,Jun-05,2005,5890,110,Manual,Petrol,6.0,161891.0
audi,Audi A3,blue,May-05,2005,3950,102,Manual,Petrol,7.0,198000.0
audi,Audi A6,blue,Feb-05,2005,5000,179,Manual,Diesel,7.0,350000.0
audi,Audi A6,blue,May-05,2005,3100,179,Manual,Diesel,7.0,241200.0
audi,Audi A4,grey,Jul-05,2005,2999,131,Automatic,Petrol,8.0,218000.0
audi,Audi A2,grey,Apr-05,2005,2499,75,Manual,Petrol,6.0,185000.0
audi,Audi A4,grey,Jun-05,2005,4700,131,Automatic,Petrol,8.0,186000.0
audi,Audi A6,grey,Apr-05,2005,3199,177,Automatic,Petrol,10.0,303081.0
audi,Audi A4,grey,Apr-05,2005,4500,140,Manual,Diesel,6.0,256000.0
audi,Audi A4,black,Apr-05,2005,2800,200,Manual,Petrol,8.0,205400.0
audi,Audi A4,black,Jun-05,2005,2700,200,Manual,Petrol,8.0,211000.0
audi,Audi A4,black,Nov-05,2005,12900,200,Manual,Petrol,8.0,220000.0
audi,Audi A6,black,Jul-05,2005,4499,224,Automatic,Diesel,8.0,436000.0
audi,Audi A6,black,Jun-05,2005,8790,177,Manual,Petrol,10.0,117000.0
audi,Audi A6,black,Jan-05,2005,5500,224,Automatic,Diesel,8.0,250000.0
audi,Audi A6,black,May-05,2005,7990,177,Manual,Petrol,10.0,119791.0
audi,Audi A4,black,Apr-05,2005,2990,200,Manual,Petrol,8.0,245000.0
audi,Audi A6,black,Jan-05,2005,3200,256,Manual,Petrol,10.0,283844.0
audi,Audi A3,black,Jan-05,2005,5999,200,Manual,Petrol,9.0,272111.0
audi,Audi A4,silver,Jun-05,2005,6500,131,Manual,Petrol,8.0,115000.0
audi,Audi A3,silver,Jan-05,2005,11999,200,Manual,Petrol,9.0,65000.0
audi,Audi A6,silver,May-05,2005,5800,179,Manual,Diesel,7.0,301600.0
audi,Audi A6,silver,Jun-05,2005,3800,179,Manual,Diesel,7.0,294000.0
audi,Audi A6,silver,Apr-05,2005,2800,224,Manual,Diesel,8.0,302250.0
audi,Audi A6,silver,Nov-05,2005,12300,179,Manual,Diesel,7.0,161950.0
audi,Audi A3,silver,Mar-05,2005,2000,102,Manual,Petrol,7.0,320500.0
audi,Audi A6,silver,Apr-05,2005,4350,179,Manual,Diesel,7.0,350000.0
audi,Audi A6,silver,Mar-05,2005,12300,224,Manual,Diesel,8.0,135000.0
audi,Audi A6,silver,May-05,2005,7200,224,Manual,Diesel,8.0,240000.0
audi,Audi A6,blue,Jul-06,2006,3500,177,Automatic,Petrol,10.0,235000.0
audi,Audi A4,blue,Jul-06,2006,6800,200,Manual,Petrol,8.0,105273.0
audi,Audi A4,blue,Jul-06,2006,4950,200,Manual,Petrol,8.0,184764.0
audi,Audi S6,blue,Oct-06,2006,49999,435,Automatic,Petrol,13.0,89000.0
audi,Audi A6 allroad,blue,Oct-06,2006,9990,256,Automatic,Petrol,11.0,171000.0
audi,Audi A4,blue,Oct-06,2006,4100,131,Automatic,Petrol,8.0,200780.0
audi,Audi S6,blue,Dec-06,2006,35000,435,Automatic,Petrol,13.0,210000.0
audi,Audi A6,blue,Nov-06,2006,3690,190,Manual,Diesel,7.0,335000.0
audi,Audi A3,yellow,Nov-06,2006,12990,250,Automatic,Petrol,10.0,187300.0
audi,Audi A6,grey,Feb-06,2006,4390,177,Automatic,Petrol,10.0,150000.0
audi,Audi A3,grey,Apr-06,2006,3399,140,Manual,Diesel,6.0,215000.0
audi,Audi A4,grey,Apr-06,2006,5499,131,Automatic,Petrol,8.0,176950.0
audi,Audi A4,grey,Oct-06,2006,6800,200,Manual,Petrol,9.0,195000.0
audi,Audi A6,grey,Jan-06,2006,4000,179,Manual,Diesel,7.0,318000.0
audi,Audi A4,grey,Nov-06,2006,9500,131,Manual,Petrol,8.0,105000.0
audi,Audi A4,grey,Jun-06,2006,4999,131,Automatic,LPG,8.0,280000.0
audi,Audi A3,grey,Mar-06,2006,4200,116,Manual,Petrol,7.0,210100.0
audi,Audi A4,grey,Nov-06,2006,3850,140,Manual,Diesel,6.0,286515.0
audi,Audi A6,black,Nov-06,2006,5499,179,Manual,Diesel,7.0,252000.0
audi,Audi A4,black,May-06,2006,7499,200,Manual,Petrol,8.0,179000.0
audi,Audi A4,black,Oct-06,2006,2499,200,Manual,Petrol,8.0,286000.0
audi,Audi A6,black,Jan-06,2006,5300,224,Automatic,Diesel,8.0,230000.0
audi,Audi A4,black,Mar-06,2006,8490,256,Manual,Petrol,11.0,200000.0
audi,Audi A6,black,Oct-06,2006,4000,177,Automatic,LPG,10.0,247200.0
audi,Audi S6,black,Jun-06,2006,7500,435,Automatic,Petrol,13.0,240000.0
audi,Audi A4,black,Feb-06,2006,13100,200,Manual,Petrol,8.0,165388.0
audi,Audi A4,black,Jan-06,2006,4999,140,Manual,Diesel,6.0,221000.0
audi,Audi A4,black,Nov-06,2006,5000,140,Manual,Diesel,6.0,270000.0
audi,Audi A4,black,Aug-06,2006,3999,140,Manual,Diesel,6.0,307500.0
audi,Audi A6 allroad,black,Dec-06,2006,7490,256,Automatic,Petrol,11.0,262600.0
audi,Audi A3,black,Oct-06,2006,5799,105,Manual,Diesel,5.0,187300.0
audi,Audi A3,black,Mar-06,2006,4200,105,Manual,Diesel,5.0,146000.0
audi,Audi A4,silver,Mar-06,2006,2800,140,Manual,Diesel,6.0,351000.0
audi,Audi A4,silver,Apr-06,2006,5600,131,Automatic,Petrol,8.0,111000.0
audi,Audi A6,silver,May-06,2006,4090,179,Manual,Diesel,7.0,300000.0
audi,Audi A4,silver,Apr-06,2006,3750,140,Manual,Diesel,6.0,310108.0
audi,Audi A3,beige,Jun-07,2007,4999,140,Manual,Diesel,6.0,169974.0
audi,Audi A4,blue,Feb-07,2007,12000,256,Manual,Petrol,11.0,98000.0
audi,Audi A6,grey,Mar-07,2007,5500,177,Manual,Petrol,10.0,180000.0
audi,Audi A4,grey,Jan-07,2007,9600,200,Manual,Petrol,8.0,109200.0
audi,Audi TT,grey,Jan-07,2007,6500,200,Manual,Petrol,8.0,290000.0
audi,Audi A3,grey,Jul-07,2007,5900,116,Manual,Petrol,6.0,153500.0
audi,Audi A6,grey,Jul-07,2007,12599,177,Automatic,Petrol,10.0,59400.0
audi,Audi A4,grey,Dec-07,2007,7200,143,Manual,Diesel,5.0,211000.0
audi,Audi A6,black,May-07,2007,4699,209,Automatic,Petrol,8.0,230000.0
audi,Audi A3,black,Dec-07,2007,12999,250,Automatic,Petrol,10.0,146000.0
audi,Audi A3,black,Dec-07,2007,9999,140,Manual,Diesel,6.0,208761.0
audi,Audi A4,black,Dec-07,2007,7490,143,Manual,Diesel,5.0,242000.0
audi,Audi A6,black,Aug-07,2007,5400,232,Manual,Diesel,8.0,300000.0
audi,Audi A4,black,May-07,2007,13890,256,Manual,Petrol,11.0,166455.0
audi,Audi A4,black,Mar-07,2007,4990,200,Manual,Petrol,8.0,221450.0
audi,Audi S6,black,Nov-07,2007,16500,435,Automatic,Petrol,13.0,174000.0
audi,Audi A6,black,Jan-07,2007,5700,179,Manual,Diesel,7.0,290000.0
audi,Audi A6,black,Sep-07,2007,5200,179,Manual,Diesel,7.0,330000.0
audi,Audi S6,black,Mar-07,2007,12999,435,Automatic,Petrol,13.0,239000.0
audi,Audi A4,black,Apr-07,2007,7700,200,Manual,Petrol,8.0,186000.0
audi,Audi A3,silver,Jan-07,2007,8190,200,Manual,Petrol,9.0,95400.0
audi,Audi A4,silver,Jan-07,2007,7900,200,Manual,Petrol,8.0,166000.0
audi,Audi A4,silver,Oct-07,2007,13000,200,Manual,Petrol,8.0,230000.0
audi,Audi A4,grey,Nov-08,2008,6500,143,Manual,Diesel,5.0,225000.0
audi,Audi A6,grey,Jul-08,2008,6900,179,Automatic,Diesel,7.0,220000.0
audi,Audi TTS,black,Jun-08,2008,17900,310,Automatic,Petrol,8.0,144021.0
audi,Audi A4,black,Oct-08,2008,5800,190,Manual,Diesel,6.0,263000.0
audi,Audi A6,black,Dec-08,2008,6500,190,Automatic,Diesel,6.0,265000.0
audi,Audi A4,black,Jul-08,2008,6900,200,Manual,Petrol,8.0,210000.0
audi,Audi A4,black,Jan-08,2008,11000,143,Manual,Diesel,5.0,155000.0
audi,Audi A4,black,Jan-08,2008,6999,143,Manual,Diesel,5.0,325727.0
audi,Audi TTS,black,Oct-08,2008,23485,272,Automatic,Petrol,8.0,86125.0
audi,Audi A4,black,Jun-08,2008,10500,143,Manual,Diesel,5.0,165000.0
audi,Audi A6,black,Aug-08,2008,6000,179,Automatic,Diesel,8.0,273000.0
audi,Audi A4,black,May-08,2008,6700,131,Manual,Petrol,8.0,137000.0
audi,Audi A4,black,Oct-08,2008,10000,143,Automatic,Diesel,6.0,257000.0
audi,Audi A3,black,Aug-08,2008,7500,160,Manual,Petrol,7.0,184000.0
audi,Audi A6,black,Dec-08,2008,6800,239,Manual,Diesel,8.0,308000.0
audi,Audi RS6,black,Jun-08,2008,21500,579,Automatic,Petrol,14.0,277890.0
audi,Audi RS6,black,Oct-08,2008,26180,579,Automatic,Petrol,14.0,254000.0
audi,Audi A4,black,Apr-08,2008,14300,143,Manual,Diesel,5.0,143603.0
audi,Audi A4,black,Oct-08,2008,8499,143,Automatic,Diesel,5.0,225000.0
audi,Audi A6,black,Jan-08,2008,8000,232,Manual,Diesel,8.0,230000.0
audi,Audi A4,silver,Jan-08,2008,9499,143,Manual,Diesel,5.0,163430.0
audi,Audi A6,silver,Apr-08,2008,5000,179,Manual,Diesel,6.0,244586.0
audi,Audi A4,silver,Oct-08,2008,8980,143,Automatic,Diesel,6.0,192800.0
audi,Audi A3,silver,Nov-08,2008,9990,102,Manual,Petrol,7.0,120000.0
audi,Audi A4,silver,Apr-08,2008,10000,200,Manual,Petrol,8.0,175000.0
audi,Audi A6,silver,Sep-08,2008,8800,232,Manual,Diesel,8.0,200000.0
audi,Audi A4,silver,Mar-08,2008,5600,143,Manual,Diesel,5.0,146000.0
audi,Audi A6,silver,Apr-08,2008,7999,177,Manual,Petrol,10.0,153800.0
audi,Audi A5,blue,Sep-09,2009,11500,190,Manual,Diesel,6.0,190000.0
audi,Audi A4,blue,Sep-09,2009,10800,143,Automatic,Diesel,5.0,184000.0
audi,Audi A3,blue,Mar-09,2009,8950,102,Manual,Petrol,7.0,173000.0
audi,Audi A4,grey,Mar-09,2009,5700,131,Manual,Petrol,8.0,218650.0
audi,Audi A3,grey,Jul-09,2009,6480,125,Manual,Petrol,6.0,184757.0
audi,Audi TTS,grey,Feb-09,2009,19900,272,Manual,Petrol,8.0,102000.0
audi,Audi A3,red,Jul-09,2009,8990,102,Manual,Petrol,7.0,122000.0
audi,Audi A3,black,Aug-09,2009,6499,125,Manual,Petrol,6.0,118000.0
audi,Audi A4,black,Sep-09,2009,6960,143,Automatic,Diesel,6.0,246000.0
audi,Audi A4,black,Jan-09,2009,6990,143,Automatic,Diesel,6.0,229877.0
audi,Audi TT,black,May-09,2009,20990,272,Automatic,Petrol,8.0,99000.0
audi,Audi A5,black,Nov-09,2009,9900,190,Manual,Diesel,6.0,261000.0
audi,Audi A5,black,May-09,2009,12800,179,Manual,Petrol,7.0,175000.0
audi,Audi A4,black,May-09,2009,9500,143,Manual,Diesel,5.0,104802.0
audi,Audi A4,silver,Jan-09,2009,6700,143,Manual,Diesel,5.0,235550.0
audi,Audi A4,silver,Jul-09,2009,6490,143,Automatic,Diesel,6.0,174000.0
audi,Audi A3,white,Jul-09,2009,12900,102,Manual,Petrol,7.0,114000.0
audi,Audi A4,white,Feb-09,2009,11470,211,Manual,Petrol,7.0,195601.0
audi,Audi A3,white,Feb-09,2009,9450,125,Manual,Petrol,6.0,105577.0
audi,Audi Q5,white,Jul-09,2009,21500,170,Automatic,Diesel,7.0,127000.0
audi,Audi A3,blue,Dec-10,2010,6730,140,Manual,Diesel,5.0,235025.0
audi,Audi Q5,brown,Sep-10,2010,19990,170,Automatic,Diesel,7.0,108000.0
audi,Audi A1,brown,Nov-10,2010,8800,86,Manual,Petrol,5.0,99000.0
audi,Audi A1,brown,Nov-10,2010,10000,86,Manual,Petrol,5.0,95000.0
audi,Audi RS6,grey,Sep-10,2010,7470,579,Automatic,Petrol,14.0,162000.0
audi,Audi A4,grey,Aug-10,2010,12980,190,Automatic,Diesel,7.0,330000.0
audi,Audi A1,grey,Oct-10,2010,9200,86,Manual,Petrol,5.0,169000.0
audi,Audi A4,grey,Apr-10,2010,9999,143,Manual,Diesel,5.0,98000.0
audi,Audi A6,grey,Aug-10,2010,8500,239,Automatic,Diesel,9.0,252000.0
audi,Audi A4,grey,Aug-10,2010,9000,190,Manual,Diesel,6.0,208000.0
audi,Audi A4,red,Jun-10,2010,7985,143,Automatic,Diesel,6.0,172879.0
audi,Audi Q5,black,Feb-10,2010,14400,170,Automatic,Diesel,7.0,194000.0
audi,Audi A4,black,Dec-10,2010,6980,143,Automatic,Diesel,6.0,273000.0
audi,Audi A5,black,May-10,2010,15990,190,Manual,Diesel,6.0,130900.0
audi,Audi TTS,black,Apr-10,2010,15699,272,Automatic,Petrol,8.0,165000.0
audi,Audi RS6,black,Jul-10,2010,38500,579,Automatic,Petrol,14.0,172000.0
audi,Audi A4,black,Nov-10,2010,5600,143,Manual,Diesel,5.0,348000.0
audi,Audi A4,black,Feb-10,2010,6000,143,Automatic,Diesel,6.0,282527.0
audi,Audi A6,black,Apr-10,2010,10800,170,Automatic,Petrol,7.0,185000.0
audi,Audi A4,black,Dec-10,2010,8200,143,Automatic,Diesel,6.0,263000.0
audi,Audi A1,black,Dec-10,2010,8950,86,Manual,Petrol,5.0,120000.0
audi,Audi A1,black,Nov-10,2010,6900,86,Manual,Petrol,5.0,89500.0
audi,Audi A5,white,Mar-10,2010,11990,143,Automatic,Diesel,6.0,307000.0
audi,Audi A1,white,Dec-10,2010,22500,86,Manual,Petrol,5.0,96000.0
audi,Audi A1,white,Dec-10,2010,9999,86,Manual,Petrol,5.0,94500.0
audi,Audi A4,white,Jul-10,2010,10990,143,Automatic,Diesel,6.0,143000.0
audi,Audi Q5,white,Nov-10,2010,11500,170,Automatic,Diesel,7.0,237307.0
audi,Audi A5,white,Oct-10,2010,14500,211,Automatic,Petrol,8.0,134775.0
audi,Audi A1,blue,Mar-11,2011,8600,86,Manual,Petrol,5.0,59000.0
audi,Audi A4,blue,Jan-11,2011,9000,120,Automatic,Petrol,8.0,159000.0
audi,Audi A1,blue,Nov-11,2011,7800,86,Manual,Petrol,5.0,119000.0
audi,Audi A1,blue,Feb-11,2011,6900,86,Manual,Petrol,5.0,176000.0
audi,Audi A1,brown,Oct-11,2011,7000,86,Manual,Petrol,5.0,144817.0
audi,Audi A1,brown,Mar-11,2011,9999,86,Manual,Petrol,5.0,84739.0
audi,Audi Q5,grey,Sep-11,2011,14900,170,Manual,Diesel,7.0,148452.0
audi,Audi A7,grey,Apr-11,2011,19900,245,Automatic,Diesel,6.0,156018.0
audi,Audi A5,grey,Nov-11,2011,14200,170,Manual,Diesel,5.0,143000.0
audi,Audi A1,red,Feb-11,2011,6890,86,Manual,Petrol,5.0,1365435.0
audi,Audi A3,black,Oct-11,2011,11590,125,Manual,Petrol,6.0,112974.0
audi,Audi A3,black,Nov-11,2011,8485,125,Manual,Petrol,6.0,86753.0
audi,Audi Q5,black,Nov-11,2011,13950,170,Automatic,Diesel,7.0,203000.0
audi,Audi A1,black,Apr-11,2011,5900,86,Manual,Petrol,5.0,145000.0
audi,Audi A5,black,Jun-11,2011,11000,190,Automatic,Diesel,6.0,245000.0
audi,Audi A7,black,May-11,2011,18399,204,Automatic,Petrol,8.0,160000.0
audi,Audi A4,black,Nov-11,2011,14999,120,Manual,Diesel,5.0,101000.0
audi,Audi Q5,black,Aug-11,2011,17200,170,Automatic,Diesel,7.0,176700.0
audi,Audi A1,black,Jul-11,2011,7600,86,Manual,Petrol,5.0,93000.0
audi,Audi S4,black,Aug-11,2011,14900,333,Manual,Petrol,10.0,142000.0
audi,Audi A1,black,Mar-11,2011,11850,86,Manual,Petrol,5.0,138284.0
audi,Audi A7,black,Apr-11,2011,21500,299,Automatic,Petrol,10.0,143500.0
audi,Audi A1,black,Sep-11,2011,8190,86,Manual,Petrol,5.0,116150.0
audi,Audi A3,black,Oct-11,2011,8499,125,Manual,Petrol,6.0,124132.0
audi,Audi A1,black,Sep-11,2011,7850,86,Manual,Petrol,5.0,137000.0
audi,Audi A4,black,May-11,2011,10999,143,Manual,Diesel,6.0,251000.0
audi,Audi A1,black,Mar-11,2011,8990,86,Manual,Petrol,5.0,140000.0
audi,Audi A5,black,Jun-11,2011,10100,190,Manual,Diesel,6.0,280000.0
audi,Audi A1,black,Oct-11,2011,8199,86,Manual,Petrol,5.0,125860.0
audi,Audi A1,black,May-11,2011,8100,86,Manual,Petrol,5.0,135000.0
audi,Audi A1,black,Jun-11,2011,9000,86,Manual,Petrol,5.0,120000.0
audi,Audi A1,black,Oct-11,2011,7999,86,Manual,Petrol,5.0,147000.0
audi,Audi A1,black,Oct-11,2011,8850,86,Manual,Petrol,5.0,119300.0
audi,Audi A4,silver,May-11,2011,11790,143,Automatic,Diesel,6.0,169789.0
audi,Audi A4,silver,Jul-11,2011,8450,143,Automatic,Diesel,5.0,265000.0
audi,Audi A7,silver,Jul-11,2011,12500,204,Automatic,Petrol,8.0,255000.0
audi,Audi A1,white,Sep-11,2011,7600,86,Manual,Petrol,5.0,115000.0
audi,Audi A4,white,Feb-11,2011,14499,143,Automatic,Diesel,6.0,132550.0
audi,Audi A6,white,Dec-11,2011,12500,177,Automatic,Diesel,5.0,249000.0
audi,Audi A4,white,Aug-11,2011,14990,143,Automatic,Diesel,6.0,82955.0
audi,Audi A1,white,Jun-11,2011,7800,86,Manual,Petrol,5.0,157000.0
audi,Audi A1,white,Sep-11,2011,8900,86,Manual,Petrol,5.0,90300.0
audi,Audi A1,white,May-11,2011,9999,86,Manual,Petrol,5.0,139800.0
audi,Audi A3,white,Jun-11,2011,11990,125,Manual,Petrol,6.0,126500.0
audi,Audi A1,white,Dec-11,2011,10500,86,Manual,Petrol,5.0,112400.0
audi,Audi Q5,white,Jun-11,2011,12000,170,Automatic,Diesel,7.0,204000.0
audi,Audi A4,white,May-11,2011,9970,190,Manual,Diesel,6.0,188000.0
audi,Audi A3,blue,Jan-12,2012,23500,125,Manual,Petrol,6.0,127000.0
audi,Audi A5,blue,Oct-12,2012,19990,211,Manual,Petrol,7.0,113294.0
audi,Audi A4,blue,Oct-12,2012,12900,211,Automatic,Petrol,7.0,165000.0
audi,Audi A1,blue,Aug-12,2012,10800,86,Manual,Petrol,5.0,88000.0
audi,Audi A3,brown,May-12,2012,12999,125,Manual,Petrol,6.0,117000.0
audi,Audi A1,brown,Jul-12,2012,6999,86,Manual,Petrol,5.0,172000.0
audi,Audi A6,grey,Sep-12,2012,12991,177,Manual,Diesel,5.0,247974.0
audi,Audi A4,grey,Jun-12,2012,12900,143,Automatic,Diesel,6.0,165600.0
audi,Audi Q5,grey,Nov-12,2012,15800,177,Automatic,Diesel,6.0,184000.0
audi,Audi Q5,grey,Nov-12,2012,16999,170,Automatic,Diesel,7.0,168000.0
audi,Audi A6,grey,Nov-12,2012,15000,177,Manual,Diesel,5.0,175000.0
audi,Audi A4,grey,Dec-12,2012,12490,143,Automatic,Diesel,6.0,164000.0
audi,Audi TTS,grey,Mar-12,2012,24889,272,Automatic,Petrol,8.0,48800.0
audi,Audi A6,grey,Nov-12,2012,16990,177,Automatic,Diesel,5.0,144376.0
audi,Audi A4,grey,Sep-12,2012,8990,143,Automatic,Diesel,6.0,234795.0
audi,Audi A6,grey,May-12,2012,18000,177,Automatic,Diesel,6.0,173000.0
audi,Audi A5,grey,Apr-12,2012,17999,211,Automatic,Petrol,7.0,178800.0
audi,Audi A6,grey,Jan-12,2012,12500,177,Manual,Diesel,5.0,221000.0
audi,Audi A1,red,Aug-12,2012,8999,86,Manual,Petrol,5.0,133000.0
audi,Audi A1,red,Aug-12,2012,7800,86,Manual,Petrol,5.0,165000.0
audi,Audi A1,red,Jan-12,2012,8999,86,Manual,Petrol,5.0,109000.0
audi,Audi A3,red,Apr-12,2012,13000,125,Manual,Petrol,6.0,94350.0
audi,Audi A1,black,Jul-12,2012,9950,86,Manual,Petrol,5.0,49500.0
audi,Audi A1,black,Apr-12,2012,8500,86,Manual,Petrol,5.0,100869.0
audi,Audi A6,black,Oct-12,2012,10490,177,Automatic,Diesel,5.0,235775.0
audi,Audi A4,black,Jul-12,2012,9000,143,Automatic,Diesel,6.0,199850.0
audi,Audi A3,black,Jul-12,2012,11490,125,Manual,Petrol,6.0,52867.0
audi,Audi A4,black,Dec-12,2012,9990,143,Automatic,Diesel,6.0,200800.0
audi,Audi A3,black,Dec-12,2012,9900,150,Manual,Diesel,4.0,189000.0
audi,Audi A6,black,Jul-12,2012,14700,177,Automatic,Diesel,5.0,160000.0
audi,Audi A6,black,Mar-12,2012,13500,204,Automatic,Diesel,6.0,240000.0
audi,Audi TTS,black,Jun-12,2012,21950,272,Automatic,Petrol,8.0,112232.0
audi,Audi A6,black,Aug-12,2012,17550,177,Manual,Diesel,5.0,134914.0
audi,Audi A6,black,Oct-12,2012,12650,177,Manual,Diesel,5.0,211546.0
audi,Audi Q5,black,Nov-12,2012,15300,170,Automatic,Diesel,7.0,194000.0
audi,Audi TTS,black,Feb-12,2012,15700,272,Automatic,Petrol,8.0,211650.0
audi,Audi A6,black,Feb-12,2012,12000,177,Automatic,Diesel,5.0,218000.0
audi,Audi Q5,black,Feb-12,2012,16800,170,Automatic,Diesel,7.0,147000.0
audi,Audi A4,black,Nov-12,2012,14999,143,Automatic,Diesel,6.0,137316.0
audi,Audi Cabriolet,black,Jan-12,2012,15999,177,Manual,Diesel,6.0,149750.0
audi,Audi A1,black,Nov-12,2012,29990,86,Manual,Petrol,5.0,210900.0
audi,Audi A3,black,Apr-12,2012,8999,140,Manual,Diesel,5.0,250000.0
audi,Audi A6,black,Apr-12,2012,15700,204,Automatic,Petrol,8.0,195000.0
audi,Audi A6,black,Jan-12,2012,15990,177,Automatic,Diesel,5.0,140169.0
audi,Audi A6,black,Feb-12,2012,14900,177,Automatic,Diesel,5.0,199000.0
audi,Audi S7,black,Mar-12,2012,26500,420,Automatic,Petrol,12.0,179000.0
audi,Audi A5,black,Jan-12,2012,19490,211,Automatic,Petrol,7.0,156343.0
audi,Audi A6,silver,Jun-12,2012,14900,177,Automatic,Diesel,5.0,160800.0
audi,Audi A6,silver,Sep-12,2012,14950,177,Automatic,Diesel,5.0,158670.0
audi,Audi A6,silver,Jun-12,2012,16490,177,Automatic,Diesel,5.0,141000.0
audi,Audi A6,silver,Feb-12,2012,15990,177,Manual,Diesel,5.0,80000.0
audi,Audi A1,silver,Jul-12,2012,7400,86,Manual,Petrol,5.0,134000.0
audi,Audi A1,silver,Mar-12,2012,10000,86,Manual,Petrol,5.0,100200.0
audi,Audi A4,silver,Mar-12,2012,17999,143,Automatic,Diesel,6.0,220000.0
